Date and Time,Field,Sensor ID,Value 1,Value 2
2022-03-31 08:29:43,Stevinson Almond,TREW 4,1059,2663
2022-03-31 08:19:36,Stevinson Almond,TREW 4,1061,2384
2022-03-31 08:09:22,Stevinson Almond,TREW 4,1062,2330
2022-03-31 07:59:11,Stevinson Almond,TREW 4,1063,2175
2022-03-31 07:49:02,Stevinson Almond,TREW 4,1058,2715
2022-03-31 07:38:52,Stevinson Almond,TREW 4,1062,2301
2022-03-31 07:28:40,Stevinson Almond,TREW 4,1062,2335
2022-03-31 07:18:30,Stevinson Almond,TREW 4,1062,2322
2022-03-31 07:08:20,Stevinson Almond,TREW 4,1060,2578
2022-03-31 06:58:09,Stevinson Almond,TREW 4,1062,2388
2022-03-31 06:47:59,Stevinson Almond,TREW 4,1063,2346
2022-03-31 06:37:47,Stevinson Almond,TREW 4,1064,2263
2022-03-31 06:27:37,Stevinson Almond,TREW 4,1061,2539
2022-03-31 06:17:26,Stevinson Almond,TREW 4,1065,2220
2022-03-31 06:07:16,Stevinson Almond,TREW 4,1061,2726
2022-03-31 05:57:05,Stevinson Almond,TREW 4,1061,2678
2022-03-31 05:46:54,Stevinson Almond,TREW 4,1062,2599
2022-03-31 05:36:43,Stevinson Almond,TREW 4,1065,2292
2022-03-31 05:26:33,Stevinson Almond,TREW 4,1064,2413
2022-03-31 05:16:23,Stevinson Almond,TREW 4,1063,2489
2022-03-31 05:06:13,Stevinson Almond,TREW 4,1067,2165
2022-03-31 04:56:03,Stevinson Almond,TREW 4,1062,2664
2022-03-31 04:45:52,Stevinson Almond,TREW 4,1065,2368
2022-03-31 04:35:40,Stevinson Almond,TREW 4,1067,2162
2022-03-31 04:25:31,Stevinson Almond,TREW 4,1062,2752
2022-03-31 04:15:19,Stevinson Almond,TREW 4,1063,2548
2022-03-31 04:05:09,Stevinson Almond,TREW 4,1065,2433
2022-03-31 03:54:58,Stevinson Almond,TREW 4,1063,2667
2022-03-31 03:44:47,Stevinson Almond,TREW 4,1066,2338
2022-03-31 03:34:37,Stevinson Almond,TREW 4,1064,2713
2022-03-31 03:24:26,Stevinson Almond,TREW 4,1067,2374
2022-03-31 03:14:14,Stevinson Almond,TREW 4,1070,2165
2022-03-31 03:04:05,Stevinson Almond,TREW 4,1065,2694
2022-03-31 02:53:54,Stevinson Almond,TREW 4,1069,2301
2022-03-31 02:43:44,Stevinson Almond,TREW 4,1068,2385
2022-03-31 02:33:36,Stevinson Almond,TREW 4,1067,2617
2022-03-31 02:23:22,Stevinson Almond,TREW 4,1069,2407
2022-03-31 02:13:13,Stevinson Almond,TREW 4,1068,2564
2022-03-31 02:03:06,Stevinson Almond,TREW 4,1071,2245
2022-03-31 01:52:56,Stevinson Almond,TREW 4,1068,2684
2022-03-31 01:42:44,Stevinson Almond,TREW 4,1068,2707
2022-03-31 01:32:30,Stevinson Almond,TREW 4,1073,2237
2022-03-31 01:22:25,Stevinson Almond,TREW 4,1069,2714
2022-03-31 01:01:57,Stevinson Almond,TREW 4,1074,2270
2022-03-31 00:51:47,Stevinson Almond,TREW 4,1071,2608
2022-03-31 00:41:37,Stevinson Almond,TREW 4,1074,2329
2022-03-31 00:31:30,Stevinson Almond,TREW 4,1074,2443
2022-03-31 00:21:16,Stevinson Almond,TREW 4,1073,2543
2022-03-30 23:50:45,Stevinson Almond,TREW 4,1076,2444
2022-03-30 23:40:34,Stevinson Almond,TREW 4,1075,2639
2022-03-30 23:30:23,Stevinson Almond,TREW 4,1079,2261
2022-03-30 23:20:19,Stevinson Almond,TREW 4,1076,2690
2022-03-30 23:10:09,Stevinson Almond,TREW 4,1078,2505
2022-03-30 22:59:53,Stevinson Almond,TREW 4,1078,2572
2022-03-30 22:29:22,Stevinson Almond,TREW 4,1082,2303
2022-03-30 22:19:12,Stevinson Almond,TREW 4,1081,2542
2022-03-30 22:09:01,Stevinson Almond,TREW 4,1082,2494
2022-03-30 21:58:51,Stevinson Almond,TREW 4,1082,2576
2022-03-30 21:48:41,Stevinson Almond,TREW 4,1083,2544
2022-03-30 21:38:33,Stevinson Almond,TREW 4,1084,2479
2022-03-30 21:18:10,Stevinson Almond,TREW 4,1088,2257
2022-03-30 21:08:00,Stevinson Almond,TREW 4,1085,2615
2022-03-30 20:57:48,Stevinson Almond,TREW 4,1085,2654
2022-03-30 20:47:37,Stevinson Almond,TREW 4,1089,2326
2022-03-30 20:37:27,Stevinson Almond,TREW 4,1088,2460
2022-03-30 20:27:17,Stevinson Almond,TREW 4,1089,2489
2022-03-30 20:17:12,Stevinson Almond,TREW 4,1091,2309
2022-03-30 19:56:45,Stevinson Almond,TREW 4,1089,2705
2022-03-30 19:46:34,Stevinson Almond,TREW 4,1091,2517
2022-03-30 19:36:24,Stevinson Almond,TREW 4,1092,2496
2022-03-30 19:26:14,Stevinson Almond,TREW 4,1092,2593
2022-03-30 19:16:03,Stevinson Almond,TREW 4,1095,2291
2022-03-30 19:05:55,Stevinson Almond,TREW 4,1094,2468
2022-03-30 18:45:33,Stevinson Almond,TREW 4,1094,2691
2022-03-30 18:35:21,Stevinson Almond,TREW 4,1097,2352
2022-03-30 18:25:12,Stevinson Almond,TREW 4,1096,2503
2022-03-30 18:15:01,Stevinson Almond,TREW 4,1100,2154
2022-03-30 18:04:50,Stevinson Almond,TREW 4,1095,2915
2022-03-30 17:54:37,Stevinson Almond,TREW 4,1101,2112
2022-03-30 17:44:35,Stevinson Almond,TREW 4,1097,2600
2022-03-30 17:13:56,Stevinson Almond,TREW 4,1103,2086
2022-03-30 17:03:47,Stevinson Almond,TREW 4,1098,2659
2022-03-30 16:53:36,Stevinson Almond,TREW 4,1101,2257
2022-03-30 16:43:25,Stevinson Almond,TREW 4,1102,2220
2022-03-30 16:33:16,Stevinson Almond,TREW 4,1099,2586
2022-03-30 15:52:32,Stevinson Almond,TREW 4,1099,2609
2022-03-30 15:42:21,Stevinson Almond,TREW 4,1104,2043
2022-03-30 15:32:11,Stevinson Almond,TREW 4,1098,2720
2022-03-30 15:22:01,Stevinson Almond,TREW 4,1101,2327
2022-03-30 14:51:33,Stevinson Almond,TREW 4,1102,2173
2022-03-30 14:31:07,Stevinson Almond,TREW 4,1101,2148
2022-03-30 14:20:55,Stevinson Almond,TREW 4,1098,2501
2022-03-30 14:10:50,Stevinson Almond,TREW 4,1102,2070
2022-03-30 14:00:38,Stevinson Almond,TREW 4,1096,2653
2022-03-30 13:19:53,Stevinson Almond,TREW 4,1099,1953
2022-03-30 13:09:44,Stevinson Almond,TREW 4,1090,2794
2022-03-30 12:59:37,Stevinson Almond,TREW 4,1093,2168
2022-03-30 12:49:28,Stevinson Almond,TREW 4,1094,1928
2022-03-30 12:39:13,Stevinson Almond,TREW 4,1084,2780
2022-03-30 12:08:46,Stevinson Almond,TREW 4,1080,2455
2022-03-30 11:58:34,Stevinson Almond,TREW 4,1076,2719
2022-03-30 11:48:16,Stevinson Almond,TREW 4,1074,2645
2022-03-30 11:38:09,Stevinson Almond,TREW 4,1072,2548
2022-03-30 11:27:53,Stevinson Almond,TREW 4,1072,2435
2022-03-30 11:17:41,Stevinson Almond,TREW 4,1068,2738
2022-03-30 11:07:34,Stevinson Almond,TREW 4,1071,2228
2022-03-30 10:47:15,Stevinson Almond,TREW 4,1070,2168
2022-03-30 10:36:59,Stevinson Almond,TREW 4,1064,2701
2022-03-30 10:26:48,Stevinson Almond,TREW 4,1066,2439
